0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.00064604054,0.00016852975,0.9991021,8.342827e-05
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.058752246,0.69372755,0.022299837,0.22522035
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.92948186,0.06733144,0.0010223739,0.0021643655
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.9998889,6.814579e-05,4.6555297e-06,3.8226324e-05
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.85359263,0.004078397,0.13934517,0.002983819
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.48689586,0.041235533,0.35622063,0.1156479
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.13276055,0.65347034,0.100212924,0.11355612
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.34337255,0.21487707,0.34337255,0.09837788
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.9927503,0.0036940712,0.001916459,0.0016392341
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9985386,0.0009394533,0.00026915787,0.0002528504
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.0014517469,0.99626935,0.0009977702,0.0012811623
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.95632505,0.03074102,0.009375481,0.0035585312
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.9991584,0.00020649859,2.8165732e-05,0.0006069331
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.9998004,8.8871e-05,2.0459265e-05,9.0270514e-05
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.00047276,7.2500094e-05,0.99932754,0.00012724163
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.0069968603,0.007928481,0.9755111,0.009563574
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,8.749087e-05,0.00012729847,0.9997739,1.1298381e-05
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.010209195,0.97827303,0.008203318,0.0033144404
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.99986625,6.50237e-05,2.429758e-05,4.4342312e-05
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.9989058,0.0007093973,0.00019393842,0.00019093169
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.06007038,0.9396589,0.00016353422,0.00010724836
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.00010229842,0.99988365,8.800153e-06,5.2548116e-06
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.0001055261,0.00018520407,0.9996978,1.1475431e-05
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.46506912,0.06699956,0.22665659,0.24127468
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.0022431426,0.003114295,0.00075135863,0.99389124
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9998041,0.00014425241,3.0236948e-05,2.1441207e-05
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,True,0.00036756162,0.0009683959,0.0010308521,0.9976332
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.99974376,0.00014651522,5.1031435e-05,5.873682e-05
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.00211106,0.0011658381,0.9956943,0.0010288486
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.007135161,0.8508917,0.13890426,0.0030687947
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.06326302,0.0010225514,0.9296433,0.0060711675
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.008711257,0.00793169,0.9759059,0.0074511333
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.0007746264,0.0023860175,0.9931439,0.003695536
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.005274846,0.0034056965,0.047014188,0.94430524
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.0002232528,0.9990447,0.00017938868,0.000552556
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.000967094,0.001095861,0.996292,0.0016450823
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.0038033307,0.005198537,0.00033233134,0.9906658
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,6.0120296e-05,0.00028681787,0.999587,6.602922e-05
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.063448064,0.0027877134,0.0014017503,0.9323625
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.017976142,0.9814641,0.00047904794,8.068484e-05
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.00045293584,0.0116813695,0.9878148,5.0817995e-05
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.00036789503,0.0004873817,0.99853814,0.0006065563
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.006288625,0.99350834,0.00018990002,1.3126364e-05
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.9991259,0.00075531594,4.3964657e-05,7.47864e-05
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.9999634,2.1612816e-05,4.0688674e-06,1.0952842e-05
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,1.777322e-05,0.00010887417,0.00019108012,0.9996823
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,True,0.027414842,0.0028006025,0.96640646,0.0033781712
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.00070894964,0.0009103093,0.9982754,0.000105375955
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.00019102971,0.00021646504,0.9994186,0.00017393455
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,2.2826547e-05,3.3212433e-05,3.0240262e-05,0.9999137
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.004902532,0.9945116,0.00042837847,0.00015759162
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.0021152117,0.99765235,0.00019674534,3.5829988e-05
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0003146864,0.0003146864,0.99856704,0.00080357987
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.0009394446,0.00016325098,0.9985293,0.00036789177
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,True,0.0007304243,0.0018652038,0.99687,0.00053438987
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.00031500842,5.4740256e-05,4.1320112e-05,0.9995889
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.00022334109,0.00023774536,9.910701e-05,0.9994398
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.0004708741,0.0038212799,0.99534106,0.0003667171
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.001638942,0.0038106544,0.9925734,0.0019769417
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,4.985572e-05,0.9998727,1.7229675e-05,6.0137478e-05
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.00044415068,0.9994035,0.000112298876,4.0041396e-05
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.0015458538,0.0014982928,0.00037882777,0.99657696
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.0016398547,0.0007276811,0.03506164,0.9625708
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.51581293,0.012913124,0.45520332,0.016070643
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,True,0.28571567,0.035207078,0.6438702,0.035207078
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.0012412078,0.9958384,0.0019834447,0.0009369129
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.009626635,0.007042997,0.98194355,0.0013868484
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.0021142396,0.6048287,0.0025502602,0.39050677
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9997805,0.00016345554,3.5349738e-05,2.0781039e-05
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,True,0.0049023842,0.9944817,0.00048540178,0.00013064413
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.13952146,0.090081826,0.016150782,0.7542459
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.03511769,0.96410954,0.0004284655,0.0003442817
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.99176764,0.002382711,0.002382711,0.0034668238
