0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,True,0.0649913,0.72090214,0.08883257,0.125274
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.9998629,8.092303e-05,3.2952295e-05,2.3184835e-05
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,5.7385587e-05,0.9999076,3.1200005e-05,3.7998038e-06
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.9870629,0.0030449477,0.00324133,0.0066507775
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.46667016,0.35226113,0.059330456,0.12173819
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.9732679,0.009393655,0.010982295,0.006356064
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9999745,1.7298871e-05,5.327632e-06,2.8019872e-06
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.0005093714,0.0034809215,0.0002090456,0.9958007
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.99991655,4.927705e-05,3.0596813e-05,3.6116946e-06
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.00021651915,7.029348e-05,0.9996685,4.4681252e-05
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.1523712,0.3655195,0.13873555,0.34337378
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.02428541,0.012999043,0.051412214,0.9113033
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.00394397,0.00034462026,0.99569184,1.9594632e-05
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.0001312724,0.00057022134,0.9992643,3.4244455e-05
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.001168441,0.0006452744,0.99791735,0.0002689904
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.26809213,0.16260609,0.567551,0.0017508137
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.9568108,0.0034507986,0.00146116,0.038277246
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.8708975,0.117863156,0.0041610785,0.0070782322
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.4019725,0.14332771,0.052727316,0.4019725
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,True,0.13843158,0.006680054,0.8479962,0.006892102
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.114820264,0.3536713,0.3536713,0.1778371
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0001535499,7.030027e-05,0.9997651,1.11231175e-05
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.00020340196,0.00011589494,0.9996736,7.1250847e-06
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.000110602,7.367681e-05,0.99980265,1.3106727e-05
What do you call a young cow?,mare,lamb,kid,calf,D,True,1.0450825e-05,1.7777453e-05,5.1440766e-05,0.99992037
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.0090205,0.97945845,0.010221567,0.0012995263
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.00027795156,0.99943644,0.0002033537,8.216232e-05
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.0004302974,0.00049526925,0.9989666,0.00010794956
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9997404,0.00014766386,7.0573675e-05,4.1407173e-05
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.005819914,0.9486458,0.040398207,0.005136056
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.0006662007,0.0006873482,0.9985814,6.494014e-05
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.39463273,0.016805489,0.0143744955,0.5741872
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.00034397363,0.9938235,0.00010490602,0.0057276753
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.9994881,9.911181e-05,0.000241501,0.00017124983
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9998411,0.00010390495,5.3069463e-05,1.948216e-06
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.017612522,0.1569787,0.7489035,0.07650531
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.028283877,0.001865524,0.96636534,0.0034852577
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.00016601387,0.99968576,8.6126856e-05,6.2034844e-05
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9993788,0.000527429,6.5501736e-05,2.8282207e-05
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.00026470114,0.00045736256,0.99746907,0.0018089041
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.00026939734,0.00025307536,0.99942696,5.061826e-05
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.0029762865,0.99543154,0.0014965708,9.567257e-05
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.99883944,0.0006875258,0.00031477222,0.00015827741
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.8009405,0.03987648,0.100249454,0.05893362
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.00016863957,6.301601e-05,1.5203318e-05,0.9997532
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,1.8058303e-05,0.99996996,6.001702e-06,6.0487732e-06
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.99992657,6.401946e-05,8.496513e-06,9.275692e-07
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.0016986046,0.9970561,0.0011315146,0.00011379941
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.010130853,0.0052558174,0.97076607,0.013847234
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.44896585,0.1992274,0.1813986,0.17040822
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.0066352477,0.0020236364,0.20006575,0.7912754
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.071340814,0.36229852,0.41053802,0.15582266
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9999678,2.6070147e-05,4.3397736e-06,1.8447678e-06
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.99675304,0.0020165297,0.0011311707,9.9227436e-05
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.013941716,0.073049374,0.7377725,0.17523633
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9994597,0.00028678135,0.00014647358,0.00010716236
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.0150643885,0.006279771,0.9615856,0.01707019
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9998528,7.1413604e-05,3.480421e-05,4.1009378e-05
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.0016962333,0.001544438,0.9956642,0.0010951704
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.0008034884,0.9984534,0.00055222894,0.00019084523
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.00020652576,0.9992899,4.536769e-05,0.00045819744
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0003458425,0.0001441686,0.99922323,0.0002867135
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.007797263,0.0021652218,0.9898197,0.00021776208
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,True,0.011273692,0.9836025,0.004212671,0.000911054
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.012680949,0.13633305,0.7845425,0.06644342
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.060148384,0.88387406,0.048330583,0.007647009
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.11732634,0.57750046,0.25626427,0.048908897
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.0017001856,0.00019991008,0.9979842,0.00011569908
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.0031714865,0.9964514,0.00021922105,0.000157899
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.7905296,0.117501736,0.091510445,0.0004582127
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.003053977,0.9746414,0.01900248,0.0033021362
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.0007551738,0.00015104425,0.9989379,0.00015583892
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.000105525825,0.9996952,0.00013339714,6.603637e-05
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.0008294157,0.00019394924,0.99896145,1.5073058e-05
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,2.9772378e-05,1.2905371e-05,1.1750474e-05,0.9999455
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.029897995,0.9596239,0.0073268185,0.0031512254
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.24583083,0.16895689,0.44514212,0.14007017
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.30268046,0.68210095,0.003109782,0.012108742
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,6.7057794e-05,4.067261e-05,0.00047280348,0.99941945
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.00056108664,0.9987405,0.00037376425,0.000324732
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.0021119209,0.001112904,0.0006750104,0.9961002
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.9998925,5.9670663e-05,3.4669894e-05,1.3107905e-05
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.00065337005,0.0021091043,0.002465793,0.9947718
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0002530081,0.99916136,0.00041713988,0.00016853974
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.0014082369,0.0013649099,0.9970874,0.00013943434
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.0018072863,0.3338115,0.6638634,0.0005177962
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.33196312,0.48300347,0.05090819,0.13412522
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.0001313347,8.748777e-05,4.2638138e-05,0.9997385
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00036816348,0.00029582766,0.9992668,6.917587e-05
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.23358819,0.74234176,0.0036594383,0.02041071
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,5.561454e-05,0.9998091,0.000105537845,2.9768316e-05
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.00058834016,6.600993e-05,0.999295,5.0611576e-05
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.9808833,0.0034827718,0.009616241,0.00601769
How many sides does a rhombus have?,4,6,8,10,A,True,0.99952734,0.00016860147,0.00024151047,6.2511484e-05
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.005628539,0.0029200474,0.014829224,0.97662216
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,1.9525767e-05,0.9999745,5.3589406e-06,5.8503855e-07
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,4.2645243e-05,3.8828934e-05,1.341892e-05,0.9999051
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.0019246772,0.00044308582,0.0006248512,0.9970074
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.6489288,0.34734657,0.0024913456,0.0012333055
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.0015946375,0.0017513667,0.9963977,0.00025628158
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.9997577,0.00010909525,5.442964e-05,7.8770434e-05
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,5.389977e-05,9.313045e-05,0.00011233676,0.99974066
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.9988925,0.0003003737,0.00065607653,0.00015103738
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.18609735,0.10940098,0.6914355,0.013066084
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.9429489,0.053197537,0.00334808,0.00050548447
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,2.3727704e-05,8.089935e-05,0.00032500183,0.9995703
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,5.2251413e-05,0.99993134,6.7740434e-06,9.6655385e-06
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9999788,1.5936535e-05,3.3144836e-06,1.8885358e-06
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.80342823,0.038769655,0.026645968,0.13115606
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,7.484593e-05,0.9999212,2.7050469e-06,1.1886921e-06
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.00015838911,0.9995443,0.00017395642,0.00012335357
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.0007790729,0.00025292794,0.99884474,0.00012326724
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.00089519966,0.00079001096,0.99716526,0.0011494592
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.00024909063,0.99918157,0.00027357254,0.00029580243
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.121094555,0.6149689,0.24082527,0.0231113
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.2007867,0.24988309,0.052378338,0.49695185
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.0039439974,0.00020902422,0.00014822035,0.9956988
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.20072487,0.7005986,0.08367457,0.015002023
How many stars are on the American flag?,13,48,50,51,C,True,0.23086894,0.0084094,0.7569901,0.0037316487
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.00017950186,0.00012728588,1.8194567e-05,0.99967504
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.007080983,0.01725389,0.9719338,0.0037314154
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.028242694,0.0024678193,0.96495825,0.0043311575
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.38364607,0.55820173,0.012332283,0.045819987
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.00058753334,0.0011684495,0.99792457,0.00031943634
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,True,0.054547288,0.29487982,0.35569298,0.29487982
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.99713826,0.0011675288,0.00032931665,0.0013649795
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.22901727,0.6626834,0.07206348,0.03623579
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0019249957,0.0008279303,0.9971724,7.464018e-05
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.010343892,0.1618057,0.7719318,0.055918556
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.035139386,0.9647052,6.757051e-05,8.7784974e-05
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.030997504,0.96430403,0.0037021236,0.0009964131
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.00011770424,0.00029590842,4.6819514e-05,0.9995396
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,2.5070409e-05,2.8408494e-05,1.8924136e-05,0.99992764
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.0009995964,0.99809283,0.0001290857,0.0007784864
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.002708537,0.0008793332,0.9949163,0.0014957961
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.0009831176,0.0016464123,0.0002730019,0.9970975
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,9.026328e-05,0.00015354302,3.5904257e-05,0.9997203
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.047210585,0.003998296,0.00054111046,0.94825
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.20087354,0.027613383,0.6795464,0.09196661
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,4.005346e-05,5.827744e-05,0.00019715005,0.99970454
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,9.169775e-05,3.4264947e-05,0.9998623,1.165806e-05
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,5.649606e-05,0.99991035,2.753398e-05,5.5938676e-06
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.074882574,0.8306189,0.017238945,0.0772596
