0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.06094175,0.16308858,0.6178988,0.15807086
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.16551478,0.20438346,0.33961427,0.29048747
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.040003307,0.23020314,0.45960543,0.27018806
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.6711745,0.07413622,0.17577161,0.07891759
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.017685512,0.81949085,0.11622852,0.046595115
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.123076536,0.33065903,0.2795326,0.2667319
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.19643566,0.21743447,0.36699012,0.2191398
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.27388215,0.11779524,0.40794623,0.20037645
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.66283184,0.05882967,0.19139394,0.08694462
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.03233452,0.1027589,0.17894402,0.6859625
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.49284932,0.08631609,0.36057627,0.06025834
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.050037023,0.009041505,0.92949194,0.011429532
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.1909835,0.182951,0.36705342,0.25901204
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.044344913,0.11867314,0.44786775,0.38911426
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.01210217,0.011019152,0.9539128,0.022965882
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.016777879,0.033107135,0.9089125,0.041202497
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.07177902,0.03553319,0.8214674,0.071220435
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.18131618,0.103715196,0.4122094,0.30275917
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.23045272,0.06399441,0.3513984,0.35415447
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.27950296,0.21938439,0.29177463,0.20933807
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.10283961,0.26363796,0.2657057,0.3678167
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,True,0.22007915,0.07770904,0.5652944,0.13691741
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.13968326,0.15103361,0.4041869,0.30509627
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.011964653,0.030552812,0.91405815,0.0434243
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.01701606,0.037458,0.8727575,0.07276847
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.007964974,0.028293494,0.9242291,0.039512467
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.027073618,0.019500397,0.1744854,0.7789406
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.056059353,0.6026948,0.23973544,0.10151037
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.01618929,0.7102378,0.21837582,0.055197205
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.058041185,0.093476996,0.3095071,0.53897464
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.7827114,0.03307248,0.1400586,0.044157553
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.04011385,0.42790842,0.38058963,0.1513881
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.033676706,0.035848666,0.8685337,0.06194094
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.055516504,0.16190226,0.6440989,0.13848236
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.027796667,0.66430694,0.15995878,0.14793769
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.2956298,0.19463757,0.25785288,0.25187975
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.74951744,0.03452034,0.16728078,0.048681486
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.06665119,0.2290288,0.5022028,0.20211722
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.117149316,0.061733354,0.5148719,0.30624545
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.047379296,0.71274436,0.21068683,0.029189536
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.5450067,0.08862303,0.28440732,0.081962906
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.02970093,0.03635482,0.097576,0.83636826
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.008598711,0.014400132,0.94836307,0.028638083
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.07837661,0.5345619,0.16335088,0.2237107
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.68800676,0.07540406,0.1238356,0.1127536
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.12389013,0.1063836,0.51552016,0.25420606
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.008915745,0.006522898,0.060809173,0.9237521
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.036748506,0.8495634,0.06226761,0.051420406
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.776346,0.06890462,0.11360453,0.041144833
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.06124776,0.48363644,0.2899228,0.16519304
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.02777948,0.11247548,0.66001755,0.1997275
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.11050744,0.21202289,0.23178391,0.44568574
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.021175623,0.03129554,0.5790822,0.36844668
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.049335968,0.32297006,0.35889447,0.26879954
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.62018394,0.06013067,0.2287106,0.0909748
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.52777255,0.06554441,0.26126635,0.14541662
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.03323919,0.18684737,0.5260774,0.25383604
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.35417187,0.11770951,0.3514157,0.1767029
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.040710744,0.054782294,0.79253924,0.11196774
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.36967632,0.11407391,0.26316574,0.25308403
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.041388985,0.055261545,0.8780489,0.02530058
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.021259427,0.57012916,0.21387552,0.19473588
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.029813046,0.7452324,0.08492947,0.14002502
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.024948815,0.02378309,0.88291824,0.068349816
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.04438966,0.17920215,0.58016884,0.1962393
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.33730337,0.24105985,0.1331259,0.28851086
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.05815132,0.27634287,0.39661676,0.26888898
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.72754616,0.1958164,0.06559028,0.011047205
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.0822914,0.27193937,0.37169704,0.27407223
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.010486105,0.022199087,0.9148875,0.05242723
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.07578353,0.7535203,0.11737583,0.053320374
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.33777633,0.27784723,0.29346517,0.09091127
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.13952236,0.48083758,0.21779132,0.16184877
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.063840136,0.024612566,0.8525049,0.059042476
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.034269623,0.58417284,0.28693604,0.09462147
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.008004311,0.044644456,0.9037409,0.043610267
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.0074269422,0.0068687988,0.057511743,0.92819256
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.17921482,0.38906518,0.28139433,0.15032564
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.05485729,0.1650581,0.53804284,0.2420417
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.1108181,0.6253796,0.18704095,0.076761454
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.006360877,0.010007064,0.20099726,0.78263485
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.073494785,0.4983372,0.27736643,0.15080151
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,False,0.06467259,0.20037624,0.4103431,0.32460812
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.6240864,0.10308023,0.20782147,0.06501188
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.02233185,0.05792441,0.20296736,0.7167764
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.026070518,0.76189226,0.13659975,0.07543755
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.012491616,0.03189846,0.8757299,0.07988008
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.015794896,0.5611562,0.352537,0.07051184
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.14021094,0.16392319,0.41290852,0.2829574
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.016578011,0.029323516,0.103808716,0.8502898
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.0069885105,0.021109777,0.94436944,0.027532337
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.100041255,0.28722623,0.3746136,0.23811889
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.021378051,0.88449866,0.04669396,0.04742928
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.29404348,0.0226742,0.66263723,0.020645093
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.20399936,0.09787996,0.46695918,0.23116155
How many sides does a rhombus have?,4,6,8,10,A,True,0.87337,0.020700788,0.056270577,0.04965861
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.023795687,0.0651907,0.23567957,0.67533404
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.018974341,0.83894914,0.08082662,0.061249923
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.01276366,0.03931484,0.16812825,0.77979326
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.03175756,0.04046018,0.14012092,0.7876614
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.06670071,0.5339455,0.23555264,0.16380115
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.06564137,0.17429838,0.65013164,0.10992861
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.67256224,0.26337916,0.047221284,0.016837265
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.008540738,0.012871347,0.15377222,0.8248157
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.4240094,0.07066904,0.38880804,0.11651356
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.10246403,0.15025355,0.5631879,0.18409452
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.44582456,0.25377524,0.23061413,0.06978599
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.032831177,0.021363653,0.11869235,0.8271128
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.028178753,0.8529701,0.088855,0.029996129
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.5980993,0.09763703,0.20508905,0.09917458
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.11416382,0.18970057,0.29902434,0.39711124
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.16756608,0.799413,0.024140183,0.008880677
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.020327179,0.6945116,0.17697728,0.10818404
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.033563875,0.024942555,0.9214517,0.020041907
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.056525737,0.10235488,0.21166576,0.62945366
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.07580236,0.71081394,0.14272818,0.07065557
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.088885084,0.45872808,0.32703874,0.12534806
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.099727675,0.21444821,0.31817433,0.36764976
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.016965646,0.010953845,0.060148444,0.9119321
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.23833603,0.22258791,0.31822035,0.22085573
How many stars are on the American flag?,13,48,50,51,C,True,0.09904221,0.0591408,0.76098114,0.08083589
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.010845238,0.0287975,0.09205608,0.86830115
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.122716576,0.16904923,0.44019648,0.26803765
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.11790832,0.09623397,0.440657,0.34520075
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.20549631,0.2943599,0.29464749,0.20549631
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.0608804,0.1530533,0.29966384,0.48640242
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.08045767,0.3868526,0.32071206,0.21197774
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.028385589,0.18870193,0.49341485,0.28949764
In the children's game what color is 'Rover'?,Green,black,red,blue,C,True,0.062260307,0.26939204,0.405196,0.26315162
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.013241847,0.01700287,0.9283252,0.041430075
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.010511512,0.18462296,0.7031681,0.10169745
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.061423216,0.82827926,0.06905998,0.041237596
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.16634811,0.4908379,0.21527046,0.12754352
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.01858902,0.041241545,0.10531399,0.8348555
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.014469555,0.029229304,0.11204739,0.8442537
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.080399625,0.6436066,0.20894846,0.06704533
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.018601881,0.051161204,0.7726493,0.1575876
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.03240608,0.04980092,0.10138965,0.8164033
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.009402394,0.023637617,0.07996503,0.886995
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.045901287,0.066266246,0.11449781,0.7733347
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.09073558,0.15555698,0.34226534,0.4114421
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.015127613,0.011781396,0.11004581,0.8630452
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.019976482,0.018766169,0.90067947,0.060577933
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.045099635,0.681106,0.15497272,0.11882172
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.08150075,0.31983322,0.37538642,0.22327957
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.020303758,0.773891,0.16348864,0.042316664
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.011380615,0.8426899,0.0834376,0.062491875
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.014713304,0.8891933,0.058078703,0.038014624
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.010731917,0.86259127,0.10754503,0.01913171
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,False,0.30516073,0.17159808,0.38481864,0.1384226
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.011643929,0.013613133,0.14982568,0.8249172
