0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.06609411,0.10728133,0.5395249,0.28709972
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,True,0.090709694,0.05632293,0.64694667,0.20602073
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.10377549,0.19387813,0.42679006,0.2755564
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,True,0.18171583,0.030308507,0.26523542,0.52274024
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,True,0.10810126,0.18972364,0.47510564,0.22706945
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.05714964,0.067866884,0.17603327,0.6989501
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.025358444,0.04964943,0.1780974,0.7468948
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.31767446,0.19419049,0.27816504,0.20997
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.1264798,0.076414794,0.6201283,0.17697705
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.055508588,0.100513056,0.44175544,0.4022229
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.02144422,0.022124931,0.19456714,0.76186365
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.17056967,0.121425405,0.4240233,0.28398162
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.20006108,0.18021138,0.41250795,0.20721957
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.02958737,0.12073494,0.33335987,0.51631784
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.078288525,0.15691645,0.38837197,0.37642303
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.121388316,0.09907426,0.4337343,0.34580314
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.03479807,0.09459096,0.46924472,0.40136626
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.07439782,0.069890276,0.2863122,0.5693998
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.06386693,0.18408458,0.41080955,0.34123892
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.086252406,0.25450212,0.43376908,0.22547637
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.34062904,0.051427294,0.24534589,0.36259773
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.09722382,0.06578493,0.37856612,0.45842513
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.15071361,0.0421799,0.40451387,0.40259266
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.2808213,0.04478087,0.45050752,0.22389026
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.076251216,0.03864224,0.79455596,0.090550564
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.041735567,0.53076667,0.33344528,0.09405256
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,True,0.08522393,0.17623965,0.26873338,0.469803
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,True,0.2057362,0.09327752,0.13624917,0.56473714
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.080732785,0.08460723,0.4099949,0.42466512
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.18908185,0.27727023,0.356022,0.17762597
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.05170957,0.016656999,0.116415575,0.81521785
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.05528133,0.158717,0.33208933,0.4539123
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.0829696,0.031491708,0.8257779,0.059760757
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,True,0.10224819,0.09023371,0.6564051,0.15111303
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,True,0.03743305,0.078017175,0.54048985,0.34405988
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.27709246,0.11108424,0.29039043,0.3214329
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.09777946,0.31024978,0.33435616,0.25761458
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.1321958,0.088061385,0.34288982,0.43685296
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.13358426,0.19135061,0.41146848,0.2635966
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.2227468,0.057206113,0.24849203,0.471555
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.33662945,0.077496506,0.37848267,0.2073914
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,True,0.14910224,0.1884829,0.45214698,0.21026787
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.07010198,0.050492562,0.60322773,0.27617776
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.14211263,0.344929,0.3773535,0.13560481
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.025725624,0.038318202,0.41519055,0.5207656
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.0075062034,0.011445594,0.18799831,0.7930499
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.058138277,0.51214385,0.22994135,0.19977652
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.0134115955,0.015197328,0.074221745,0.89716935
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.19614391,0.10498828,0.1901092,0.5087586
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.08544078,0.42884892,0.34593847,0.13977177
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.09922576,0.16617188,0.36012822,0.3744741
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.0856772,0.14236572,0.3663949,0.4055622
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.089521065,0.044663716,0.73505306,0.13076217
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.0971938,0.25013968,0.31868622,0.3339803
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.16004157,0.25178075,0.34414345,0.24403426
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.07786028,0.2019542,0.28591573,0.4342698
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,True,0.031089664,0.045947544,0.40121305,0.5217497
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.31203005,0.12805688,0.42983958,0.13007349
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,True,0.1005224,0.21615711,0.4505101,0.23281038
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.0678331,0.3280684,0.42538208,0.1787164
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.15627655,0.10995428,0.4720552,0.26171398
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,True,0.017284203,0.04698334,0.7026586,0.23307389
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.21007562,0.255387,0.38263324,0.15190402
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.113720655,0.1506554,0.39077038,0.34485364
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.04315844,0.18205905,0.3431337,0.43164882
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.26792237,0.11750472,0.3508043,0.2637686
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,True,0.11559554,0.12895615,0.42614725,0.3293011
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.06980339,0.1081136,0.20356698,0.6185161
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.115948595,0.15122548,0.16544117,0.5673847
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.1371852,0.2484103,0.37363708,0.24076752
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.10759234,0.1370762,0.30411682,0.45121464
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.17336969,0.15299821,0.5055964,0.16803567
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,True,0.031073354,0.13980617,0.62169176,0.2074288
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,False,0.100468524,0.13813119,0.2161468,0.54525346
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,True,0.07647406,0.13008676,0.22476977,0.56866944
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.061903503,0.2299994,0.48690873,0.22118826
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.08497831,0.08236381,0.25870216,0.5739558
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.026396045,0.10521719,0.6247032,0.24368355
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.083564654,0.16489488,0.4961462,0.2553942
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.08399525,0.08399525,0.57176554,0.260244
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.030664125,0.02425732,0.90316564,0.04191289
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.0672678,0.13067903,0.39458975,0.4074634
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,True,0.042935513,0.14595993,0.6716244,0.1394801
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.44655687,0.08456363,0.29400533,0.17487417
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.062528685,0.08155277,0.70176184,0.15415663
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.05505029,0.713903,0.12899964,0.102047116
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.032277256,0.57045436,0.23206538,0.16520305
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.06811384,0.13759375,0.5861198,0.20817268
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.09906431,0.3004088,0.4154503,0.1850765
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.023438234,0.07219484,0.8166004,0.08776661
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.10304179,0.07509308,0.37252006,0.449345
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.049719516,0.04456829,0.5259289,0.37978324
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.019570258,0.3858529,0.28423238,0.31034443
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.09727177,0.16289957,0.513665,0.22616364
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.117025614,0.15322755,0.30832145,0.42142543
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,True,0.12117438,0.29068223,0.36175987,0.22638355
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.03684208,0.57063687,0.27543715,0.11708389
Sound travels in,solids,liquids,gases,All of these,D,True,0.026422136,0.02260005,0.2255932,0.72538465
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.09135497,0.08448954,0.32642174,0.4977337
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.15158951,0.14019737,0.39473218,0.313481
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.030025525,0.04168631,0.71617377,0.21211444
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,True,0.12155795,0.08225022,0.6727196,0.12347221
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.41729268,0.057363767,0.3500257,0.17531781
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.019025542,0.027681999,0.17529766,0.7779948
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.086815245,0.3683725,0.38006592,0.16474639
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,True,0.116514035,0.078837335,0.46353,0.34111872
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.10212959,0.102729775,0.5553519,0.23978873
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.12093062,0.091640495,0.5440947,0.24333419
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.41342282,0.12707575,0.30011275,0.15938869
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.043576334,0.13422456,0.31761575,0.5045833
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.016137576,0.07317613,0.17451486,0.7361714
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.2417289,0.1782397,0.42757484,0.1524565
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.036400124,0.5390911,0.22385049,0.20065826
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,True,0.09409374,0.36210993,0.394605,0.14919126
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.10410016,0.11613212,0.46654454,0.31322318
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.07118973,0.11737201,0.5363998,0.27503845
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.025913537,0.03487047,0.17298466,0.76623136
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.25648144,0.10202127,0.29636374,0.3451335
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.047330853,0.17585544,0.4633174,0.31349623
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.053960424,0.296301,0.346411,0.3033276
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.09463235,0.07369976,0.56626487,0.265403
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,True,0.08059908,0.09061998,0.19109456,0.6376864
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.30213273,0.14724773,0.33969694,0.21092263
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.102321364,0.08094286,0.5574824,0.2592534
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.033019878,0.045843564,0.6403107,0.28082588
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.06530699,0.22440986,0.43425432,0.27602884
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.08478519,0.070289396,0.4574501,0.38747534
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.1346531,0.11206825,0.33851787,0.41476077
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.2639386,0.32449153,0.29937384,0.11219604
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.094127186,0.07988471,0.71200466,0.113983445
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.047866516,0.0753046,0.45681366,0.42001534
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.08769715,0.23468973,0.24595274,0.43166047
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.06348735,0.0753931,0.5152183,0.34590122
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.16802937,0.13188776,0.28582758,0.41425532
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.12997587,0.22109641,0.33713177,0.31179592
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.023408856,0.5123725,0.36332652,0.10089213
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.010147503,0.06853769,0.24777973,0.6735351
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,True,0.0524258,0.19176562,0.5713893,0.18441918
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.047114383,0.09296898,0.5724313,0.2874854
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,True,0.044687804,0.01777558,0.4340406,0.50349593
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.026993372,0.34261486,0.33272293,0.29766896
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,True,0.049487002,0.026905617,0.73974085,0.18386652
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.044213966,0.08931467,0.6383984,0.22807299
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,False,0.16315159,0.2732275,0.35083106,0.2127898
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,True,0.07759173,0.57109445,0.2348349,0.11647899
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.21920623,0.19803633,0.3152274,0.26753
