0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9993631,0.0004304682,5.3044092e-05,0.00015348816
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.0039642216,0.97001296,0.020771034,0.0052517396
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.001863036,0.0019831916,0.9957113,0.00044250983
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.04783095,0.010344168,0.010672527,0.93115234
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.00020089127,0.97202694,0.00019777674,0.027574282
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.9976768,0.0005873874,0.00039128438,0.0013445433
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.99973446,0.00014651386,6.2769155e-05,5.6265904e-05
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.025569985,0.30192217,0.5298899,0.14261793
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.056908224,0.004972585,0.9184522,0.019666957
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.00019405111,0.9994862,0.00015112715,0.00016859453
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9974153,0.002114709,0.0001605407,0.00030945032
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.0008335523,0.0013959374,0.9883789,0.009391604
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.00037342333,0.00082847587,0.9978295,0.0009685864
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.0011326442,0.9980515,0.0006062607,0.00020951811
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9955336,0.0023917586,0.0006239275,0.0014506747
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.5237353,0.033481274,0.09390056,0.3488829
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,7.483727e-05,7.141023e-05,4.8318572e-05,0.9998055
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,3.734115e-05,0.99989796,2.144322e-05,4.3316493e-05
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.9997358,0.00023049895,1.35483115e-05,2.015061e-05
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.0007776599,0.9970331,0.001646306,0.0005428941
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.024007691,0.019290723,0.900882,0.055819556
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,True,0.32147717,0.19498576,0.33168197,0.15185507
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.015687808,0.006338447,0.45846495,0.51950884
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.054049876,0.38709,0.17177014,0.38709
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9996284,0.00023228183,4.736405e-05,9.203511e-05
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.9954656,0.002013925,0.001260282,0.001260282
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.025550101,0.12189271,0.3996708,0.45288637
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.99880123,0.00041698953,0.0001558176,0.00062597543
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.016465351,0.00686378,0.9275144,0.04915646
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.99922526,0.00031001185,4.7541856e-05,0.00041716654
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.0024630213,0.0022426064,0.99365366,0.0016407258
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.0017487081,0.99488515,0.0017487081,0.0016172907
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.00024440393,0.9958205,0.00022959625,0.0037054957
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.00039787902,0.0001620185,0.9987632,0.000676815
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.006864554,0.0032425856,0.98744524,0.0024476321
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,True,0.09441368,0.8415,0.005003742,0.059082575
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.009356184,0.24895883,0.6767402,0.06494479
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.00952624,0.9717029,0.012620217,0.0061506024
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.34440026,0.51700604,0.061747566,0.076846085
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.0012252334,0.00017108092,0.99850225,0.000101362086
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.0005789613,0.9988507,0.00015340946,0.0004170102
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.65317744,0.15514323,0.18713847,0.00454078
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.0028612642,0.95696187,0.026311696,0.013865289
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.0025463165,0.0008938412,0.995652,0.0009079171
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.00031476343,0.9988115,0.00054386246,0.00032986925
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.0014531491,0.0011495356,0.99723166,0.00016560633
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,3.563115e-05,2.2123884e-05,4.5041998e-05,0.99989724
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.0077603236,0.9851304,0.0036657173,0.0034436227
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.2870203,0.11239876,0.47321647,0.12736449
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.032895144,0.9613371,0.0013159714,0.0044518737
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,6.3440704e-05,3.3300566e-05,0.0012447229,0.99865854
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.0011662907,0.9960808,0.0010292479,0.001723666
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.00023765773,0.0004042694,0.0002866699,0.99907136
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.99944025,0.00029129186,7.138414e-05,0.00019709792
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.0006866314,0.0010972338,0.0006759862,0.9975401
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0005876084,0.998052,0.00084171013,0.00051856256
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.0013027309,0.0009383218,0.997336,0.00042293477
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.0018045251,0.6628492,0.3333015,0.002044795
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.29629868,0.27834687,0.24564022,0.17971423
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.00045816394,0.00015108642,0.00017389942,0.9992168
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00070860545,0.00080295524,0.9977908,0.0006976195
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.22539303,0.73903525,0.0060065202,0.02956513
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.00013547819,0.99955016,0.00015593444,0.00015839004
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.00075506035,0.00017934256,0.9987878,0.00027777118
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.9488797,0.0070218877,0.016326377,0.027772104
How many sides does a rhombus have?,4,6,8,10,A,True,0.99793303,0.0006554464,0.00064528454,0.0007662944
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.010969359,0.009093918,0.052331883,0.92760485
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,9.098268e-05,0.9998461,3.535206e-05,2.753221e-05
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,8.2194834e-05,5.390469e-05,3.193747e-05,0.9998319
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.0009393036,0.00023749314,0.00044369558,0.99837947
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.41568723,0.56817704,0.005398834,0.010736864
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.002235877,0.0036291864,0.990672,0.0034629938
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.9977277,0.0009684876,0.00025662367,0.0010471847
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,3.000044e-05,6.400906e-05,0.00014201029,0.999764
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.9957665,0.0008013262,0.0015689206,0.0018631392
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.12652011,0.12652011,0.6035937,0.14336607
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.9614881,0.035022203,0.0029660533,0.00052353955
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,4.3972814e-05,0.00010065477,0.0005441346,0.9993112
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.00039815652,0.9994598,5.0422575e-05,9.166083e-05
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9996605,0.00017949926,3.858322e-05,0.00012145527
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.83580416,0.03559283,0.008193935,0.12040901
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.00014201987,0.99983144,1.7053202e-05,9.440694e-06
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.00012233497,0.99906534,0.00032483763,0.00048763904
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.0018666714,0.0002526265,0.99765426,0.00022645292
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.00082034036,0.0014624147,0.98803097,0.0096863145
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.00056894316,0.9970245,0.00070806127,0.0016985507
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.13044414,0.7506542,0.07911837,0.039783217
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.09561349,0.1678069,0.030086119,0.70649344
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.0016479772,0.00020626852,0.00010052725,0.9980452
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.2442699,0.62376505,0.095657475,0.03630748
How many stars are on the American flag?,13,48,50,51,C,False,0.5016026,0.01422937,0.47121203,0.012955989
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.00012929086,0.00013339499,5.8275957e-05,0.9996791
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.008385421,0.012588008,0.9692229,0.00980355
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.024456885,0.0049687177,0.94686997,0.023704425
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.27498868,0.61969656,0.024028243,0.0812865
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.0008082563,0.0035109054,0.98880684,0.0068740193
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.040202506,0.358321,0.16925886,0.43221766
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.98854816,0.005027824,0.0013961764,0.005027824
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.09764733,0.7215216,0.06304585,0.11778517
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0020147117,0.0017779769,0.9958545,0.0003528503
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.005379922,0.24351388,0.70463073,0.046475437
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.02516473,0.9742749,0.00020135586,0.0003589556
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.02631625,0.9571275,0.010305592,0.006250657
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,6.013149e-05,0.00012729836,3.9435192e-05,0.9997731
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,7.601591e-05,6.3019404e-05,5.390335e-05,0.99980706
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.0019232343,0.99626005,0.00031890353,0.0014978164
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.0033412934,0.0024445425,0.9861988,0.008015346
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.00016336696,0.000472718,0.0001252578,0.9992387
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,3.4802502e-05,0.000121472665,4.005743e-05,0.9998037
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.00027790305,0.0003624539,9.7553144e-05,0.99926203
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.13539657,0.049809616,0.1271933,0.6876005
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,6.0595034e-05,0.000102273494,0.00019713731,0.99964
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.00041072068,0.00010466093,0.9992781,0.00020652334
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.00010718975,0.99971515,9.0262816e-05,8.748573e-05
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.021781813,0.8700715,0.016441775,0.09170485
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.0001080328,0.99973685,9.168624e-05,6.35092e-05
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.00016854524,0.99919397,0.00017941548,0.00045815346
